Date and Time,LW,SM,T,RH,DP,Class
19-06-2021 04:30,Dry,,28.3,38.4,12.8,Healthy
19-06-2021 05:00,Dry,,28.2,38.2,12.6,Healthy
19-06-2021 05:30,Dry,,28.1,39,12.8,Healthy
19-06-2021 06:00,Dry,,28.2,39.8,13.2,Healthy
19-06-2021 06:30,Dry,,28.4,40.5,13.7,Healthy
19-06-2021 07:00,Dry,,28.5,41.2,14,Healthy
19-06-2021 07:30,Dry,,28.5,40.8,13.9,Healthy
19-06-2021 08:00,Dry,,28.3,39.9,13.4,Healthy
19-06-2021 08:30,Dry,,28.2,40.5,13.5,Healthy
19-06-2021 09:00,Dry,,28.3,41.2,13.9,Healthy
19-06-2021 09:30,Dry,,28.4,41.7,14.1,Healthy
19-06-2021 10:00,Dry,,28.5,42.4,14.5,Healthy
19-06-2021 10:30,Dry,,28.5,42.9,14.7,Healthy
19-06-2021 11:00,Dry,,28.6,43.5,15,Healthy
19-06-2021 11:30,Dry,,28.6,44.2,15.2,Healthy
19-06-2021 12:00,Dry,,28.5,44.5,15.2,Healthy
19-06-2021 12:30,Dry,,28.5,45,15.4,Healthy
19-06-2021 13:00,Dry,,28.5,45.4,15.5,Healthy
19-06-2021 13:30,Dry,,28.6,45.8,15.8,Healthy
19-06-2021 14:00,Dry,,28.7,46.3,16,Healthy
19-06-2021 14:30,Dry,,28.7,46.9,16.2,Healthy
19-06-2021 15:00,Dry,,28.7,47.4,16.4,Healthy
19-06-2021 15:30,Dry,,28.8,47.8,16.6,Healthy
19-06-2021 16:00,Dry,,28.7,44.4,15.4,Healthy
19-06-2021 16:30,Dry,,28.6,44.8,15.4,Healthy
19-06-2021 17:00,Dry,,28.7,45.7,15.8,Healthy
19-06-2021 17:30,Dry,,28.7,44.5,15.4,Healthy
19-06-2021 18:00,Dry,,28.6,43.7,15,Healthy
19-06-2021 18:30,Dry,,28.7,44.4,15.4,Healthy
19-06-2021 19:00,Dry,,28.7,45.4,15.7,Healthy
19-06-2021 19:30,Dry,,28.8,44,15.3,Healthy
19-06-2021 20:00,Dry,,28.7,38.9,13.3,Healthy
19-06-2021 20:30,Dry,,28.4,36.3,12,Healthy
19-06-2021 21:00,Dry,,28.1,36.6,11.9,Healthy
19-06-2021 21:30,Dry,,28.2,38.3,12.7,Healthy
19-06-2021 22:00,Dry,,28.4,38.8,13,Healthy
19-06-2021 22:30,Dry,,28.3,35.4,11.5,Healthy
19-06-2021 23:00,Dry,,28.2,36.7,12,Healthy
19-06-2021 23:30,Dry,,28.2,37.1,12.2,Healthy
20-06-2021 00:00,Dry,,28.3,37.9,12.6,Healthy
20-06-2021 00:30,Dry,,28.4,38.9,13.1,Healthy
20-06-2021 01:00,Dry,,28.6,39.8,13.6,Healthy
20-06-2021 01:30,Dry,,28.7,40.7,14,Healthy
20-06-2021 02:00,Dry,,28.7,41.7,14.4,Healthy
20-06-2021 02:30,Dry,,28.8,42.4,14.8,Healthy
20-06-2021 03:00,Dry,,28.8,41.9,14.6,Healthy
20-06-2021 03:30,Dry,,28.7,39.7,13.6,Healthy
20-06-2021 04:00,Dry,,28.6,37.2,12.6,Healthy
20-06-2021 04:30,Dry,,28.3,35.6,11.6,Healthy
20-06-2021 05:00,Dry,,28.2,37.4,12.3,Healthy
20-06-2021 05:30,Dry,,28.2,38.9,12.9,Healthy
20-06-2021 06:00,Dry,,28.4,40,13.5,Healthy
20-06-2021 06:30,Dry,,28.5,41,14,Healthy
20-06-2021 07:00,Dry,,28.6,42.2,14.5,Healthy
20-06-2021 07:30,Dry,,28.7,42.9,14.8,Healthy
20-06-2021 08:00,Dry,,28.7,43.8,15.2,Healthy
20-06-2021 08:30,Dry,,28.7,44.3,15.3,Healthy
20-06-2021 09:00,Dry,,28.7,45,15.6,Healthy
20-06-2021 09:30,Dry,,28.7,45.5,15.8,Healthy
20-06-2021 10:00,Dry,,28.8,46.1,16.1,Healthy
20-06-2021 10:30,Dry,,28.8,47.1,16.4,Healthy
20-06-2021 11:00,Dry,,28.8,47.6,16.6,Healthy
20-06-2021 11:30,Dry,,28.8,48,16.7,Healthy
20-06-2021 12:00,Dry,,28.8,48.4,16.8,Healthy
20-06-2021 12:30,Dry,,28.8,48.5,16.9,Healthy
20-06-2021 13:00,Dry,,28.8,48.9,17,Healthy
20-06-2021 13:30,Dry,,28.8,48.1,16.7,Healthy
20-06-2021 14:00,Dry,,28.7,47.3,16.4,Healthy
20-06-2021 14:30,Dry,,28.6,45.8,15.8,Healthy
20-06-2021 15:00,Dry,,28.4,43.2,14.7,Healthy
20-06-2021 15:30,Dry,,28.2,43.4,14.6,Healthy
20-06-2021 16:00,Dry,,28.1,43.2,14.4,Healthy
20-06-2021 16:30,Dry,,28,41.3,13.6,Healthy
20-06-2021 17:00,Dry,,27.8,39.7,12.8,Healthy
20-06-2021 17:30,Dry,,27.6,38.8,12.3,Healthy
20-06-2021 18:00,Dry,,27.5,38.1,12,Healthy
20-06-2021 18:30,Dry,,27.4,37.2,11.5,Healthy
20-06-2021 19:00,Dry,,27.3,36.4,11.1,Healthy
20-06-2021 19:30,Dry,,27.3,37.6,11.6,Healthy
20-06-2021 20:00,Dry,,27.5,38.7,12.2,Healthy
20-06-2021 20:30,Dry,,27.7,39.4,12.6,Healthy
20-06-2021 21:00,Dry,,28,39.9,13.1,Healthy
20-06-2021 21:30,Dry,,28.1,40.4,13.4,Healthy
20-06-2021 22:00,Dry,,28.3,41.8,14.1,Healthy
20-06-2021 22:30,Dry,,28.3,40.2,13.5,Healthy
20-06-2021 23:00,Dry,,28.1,37.6,12.3,Healthy
20-06-2021 23:30,Dry,,27.8,36.9,11.7,Healthy
21-06-2021 00:00,Dry,,27.7,37.6,11.9,Healthy
21-06-2021 00:30,Dry,,27.6,38.1,12,Healthy
21-06-2021 01:00,Dry,,27.5,38.7,12.2,Healthy
21-06-2021 01:30,Dry,,27.5,38.9,12.3,Healthy
21-06-2021 02:00,Dry,,27.5,39.4,12.5,Healthy
21-06-2021 02:30,Dry,,27.5,39.8,12.6,Healthy
21-06-2021 03:00,Dry,,27.5,39.9,12.7,Healthy
21-06-2021 03:30,Dry,,27.5,40.3,12.8,Healthy
21-06-2021 04:00,Dry,,27.4,40.8,12.9,Healthy
21-06-2021 04:30,Dry,,27.4,41.3,13.1,Healthy
21-06-2021 05:00,Dry,,27.4,41.9,13.3,Healthy
21-06-2021 05:30,Dry,,27.4,42.5,13.5,Healthy
21-06-2021 06:00,Dry,,27.3,43.2,13.7,Healthy
21-06-2021 06:30,Dry,,27.3,43.3,13.7,Healthy
21-06-2021 07:00,Dry,,27.3,42.9,13.6,Healthy
21-06-2021 07:30,Dry,,27.2,42.9,13.5,Healthy
21-06-2021 08:00,Dry,,27.1,42.5,13.3,Healthy
21-06-2021 08:30,Dry,,27.1,42.7,13.3,Healthy
21-06-2021 09:00,Dry,,27,42.3,13.1,Healthy
21-06-2021 09:30,Dry,,26.9,41.9,12.9,Healthy
21-06-2021 10:00,Dry,,26.9,42.9,13.2,Healthy
21-06-2021 10:30,Dry,,27.1,49.8,15.7,Healthy
21-06-2021 11:00,Dry,,27.3,49.1,15.7,Healthy
21-06-2021 11:30,Dry,,27.5,48.4,15.6,Healthy
21-06-2021 12:00,Dry,,27.5,48,15.5,Healthy
21-06-2021 12:30,Dry,,27.7,47.6,15.6,Healthy
21-06-2021 13:00,Dry,,27.8,47.5,15.6,Healthy
21-06-2021 13:30,Dry,,27.8,47.6,15.7,Healthy
21-06-2021 14:00,Dry,,27.9,47.8,15.8,Healthy
21-06-2021 14:30,Dry,,28,47.9,15.9,Healthy
21-06-2021 15:00,Dry,,28.1,47.9,16,Healthy
21-06-2021 15:30,Dry,,28.1,47.9,16,Healthy
21-06-2021 16:00,Dry,,28.1,48,16.1,Healthy
21-06-2021 16:30,Dry,,28.2,48.1,16.2,Healthy
21-06-2021 17:00,Dry,,28.3,48.3,16.3,Healthy
21-06-2021 17:30,Dry,,28.4,48.3,16.4,Healthy
21-06-2021 18:00,Dry,,28.5,48.3,16.5,Healthy
21-06-2021 18:30,Dry,,28.5,47.1,16.1,Healthy
21-06-2021 19:00,Dry,,28.5,47.3,16.2,Healthy
21-06-2021 19:30,Dry,,28.5,47.5,16.3,Healthy
21-06-2021 20:00,Dry,,28.7,47.6,16.5,Healthy
21-06-2021 20:30,Dry,,28.7,47.8,16.5,Healthy
21-06-2021 21:00,Dry,,28.8,47.9,16.7,Healthy
21-06-2021 21:30,Dry,,28.9,47.4,16.6,Healthy
21-06-2021 22:00,Dry,,28.7,42.9,14.8,Healthy
21-06-2021 22:30,Dry,,28.5,39.8,13.5,Healthy
21-06-2021 23:00,Dry,,28.2,39.9,13.3,Healthy
21-06-2021 23:30,Dry,,28.3,41.4,13.9,Healthy
22-06-2021 00:00,Dry,,28.5,42.8,14.6,Healthy
22-06-2021 00:30,Dry,,28.5,42.2,14.4,Healthy
22-06-2021 01:00,Dry,,28.5,42.2,14.4,Healthy
22-06-2021 01:30,Dry,,28.5,42,14.3,Healthy
22-06-2021 02:00,Dry,,28.3,38.3,12.7,Healthy
22-06-2021 02:30,Dry,,28.1,36.1,11.7,Healthy
22-06-2021 03:00,Dry,,27.8,34.7,10.8,Healthy
22-06-2021 03:30,Dry,,27.6,33.8,10.2,Healthy
22-06-2021 04:00,Dry,,27.5,35.2,10.8,Healthy
22-06-2021 04:30,Dry,,27.6,36.7,11.5,Healthy
22-06-2021 05:00,Dry,,27.8,37.8,12.1,Healthy
22-06-2021 05:30,Dry,,28.1,38.9,12.8,Healthy
22-06-2021 06:00,Dry,,28.2,39.9,13.3,Healthy
22-06-2021 06:30,Dry,,28.4,41,13.9,Healthy
22-06-2021 07:00,Dry,,28.6,41.9,14.4,Healthy
22-06-2021 07:30,Dry,,28.7,42.8,14.8,Healthy
22-06-2021 08:00,Dry,,28.7,41.9,14.5,Healthy
22-06-2021 08:30,Dry,,28.4,37.9,12.7,Healthy
22-06-2021 09:00,Dry,,28.1,37.9,12.4,Healthy
22-06-2021 09:30,Dry,,28.1,39.3,13,Healthy
22-06-2021 10:00,Dry,,28.1,40.7,13.5,Healthy
22-06-2021 10:30,Dry,,28.1,40.7,13.5,Healthy
22-06-2021 11:00,Dry,,28.1,38.8,12.8,Healthy
22-06-2021 11:30,Dry,,27.9,38.5,12.5,Healthy
22-06-2021 12:00,Dry,,27.8,37.2,11.9,Healthy
22-06-2021 12:30,Dry,,27.6,36.4,11.3,Healthy
22-06-2021 13:00,Dry,,27.6,37.8,11.9,Healthy
22-06-2021 13:30,Dry,,27.8,39.2,12.7,Healthy
22-06-2021 14:00,Dry,,28,40.4,13.3,Healthy
22-06-2021 14:30,Dry,,28.1,41.4,13.8,Healthy
22-06-2021 15:00,Dry,,28.3,42.3,14.3,Healthy
22-06-2021 15:30,Dry,,28.5,43.2,14.8,Healthy
22-06-2021 16:00,Dry,,28.6,43.9,15.1,Healthy
22-06-2021 16:30,Dry,,28.7,44.8,15.5,Healthy
22-06-2021 17:00,Dry,,28.7,42.2,14.6,Healthy
22-06-2021 17:30,Dry,,28.4,38.8,13,Healthy
22-06-2021 18:00,Dry,,28.1,37.9,12.4,Healthy
22-06-2021 18:30,Dry,,28.2,39.3,13,Healthy
22-06-2021 19:00,Dry,,28.4,40.3,13.6,Healthy
22-06-2021 19:30,Dry,,28.7,40.9,14.1,Healthy
22-06-2021 20:00,Dry,,28.8,41.4,14.4,Healthy
22-06-2021 20:30,Dry,,29,41.8,14.7,Healthy
22-06-2021 21:00,Dry,,29.2,42.2,15,Healthy
22-06-2021 21:30,Dry,,29.4,42.5,15.3,Healthy
22-06-2021 22:00,Dry,,29.4,40.9,14.7,Healthy
22-06-2021 22:30,Dry,,29.4,40.9,14.7,Healthy
22-06-2021 23:00,Dry,,29.2,38.2,13.5,Healthy
22-06-2021 23:30,Dry,,28.9,35.3,12,Healthy
23-06-2021 00:00,Dry,,28.7,34.2,11.4,Healthy
23-06-2021 00:30,Dry,,28.5,33.2,10.8,Healthy
23-06-2021 01:00,Dry,,28.3,32.4,10.2,Healthy
23-06-2021 01:30,Dry,,28.1,31.9,9.8,Healthy
23-06-2021 02:00,Dry,,28.1,32.4,10,Healthy
23-06-2021 02:30,Dry,,28,32.9,10.2,Healthy
23-06-2021 03:00,Dry,,28,33.4,10.4,Healthy
23-06-2021 03:30,Dry,,28,34.1,10.7,Healthy
23-06-2021 04:00,Dry,,28,34.8,11,Healthy
23-06-2021 04:30,Dry,,27.9,34.9,11,Healthy
23-06-2021 05:00,Dry,,27.9,35.3,11.1,Healthy
23-06-2021 05:30,Dry,,27.9,36.1,11.5,Healthy
23-06-2021 06:00,Dry,,27.9,36.3,11.6,Healthy
23-06-2021 06:30,Dry,,27.9,36.4,11.6,Healthy
23-06-2021 07:00,Dry,,28.1,37.2,12.1,Healthy
23-06-2021 07:30,Dry,,28.2,37.9,12.5,Healthy
23-06-2021 08:00,Dry,,28.5,38.5,13,Healthy
23-06-2021 08:30,Dry,,28.7,39.3,13.5,Healthy
23-06-2021 09:00,Dry,,28.7,37.7,12.9,Healthy
23-06-2021 09:30,Dry,,28.5,36.1,12,Healthy
23-06-2021 10:00,Dry,,28.3,35.3,11.5,Healthy
23-06-2021 10:30,Dry,,28.1,34.8,11.1,Healthy
23-06-2021 11:00,Dry,,28,34.7,11,Healthy
23-06-2021 11:30,Dry,,27.9,35.2,11.1,Healthy
23-06-2021 12:00,Dry,,28,36.8,11.9,Healthy
23-06-2021 12:30,Dry,,28.1,37.7,12.3,Healthy
23-06-2021 13:00,Dry,,28.4,38.4,12.9,Healthy
23-06-2021 13:30,Dry,,28.6,39.3,13.4,Healthy
23-06-2021 14:00,Dry,,28.7,40.2,13.8,Healthy
23-06-2021 14:30,Dry,,28.8,41.3,14.3,Healthy
23-06-2021 15:00,Dry,,28.8,38.3,13.2,Healthy
23-06-2021 15:30,Dry,,28.7,38.1,13,Healthy
23-06-2021 16:00,Dry,,28.7,38.8,13.3,Healthy
23-06-2021 16:30,Dry,,28.9,39.7,13.8,Healthy
23-06-2021 17:00,Dry,,29,40.8,14.3,Healthy
23-06-2021 17:30,Dry,,29.2,41.9,14.9,Healthy
23-06-2021 18:00,Dry,,29.4,41.2,14.8,Healthy
23-06-2021 18:30,Dry,,29.4,40.9,14.7,Healthy
23-06-2021 19:00,Dry,,29.5,41.5,15.1,Healthy
23-06-2021 19:30,Dry,,29.6,41.9,15.3,Healthy
23-06-2021 20:00,Dry,,29.8,42.2,15.6,Healthy
23-06-2021 20:30,Dry,,30,42.5,15.9,Healthy
23-06-2021 21:00,Dry,,30,41.5,15.5,Healthy
23-06-2021 21:30,Dry,,30,41.5,15.5,Healthy
23-06-2021 22:00,Dry,,30,41.9,15.6,Healthy
23-06-2021 22:30,Dry,,30.1,39.2,14.7,Healthy
23-06-2021 23:00,Dry,,30,36.1,13.3,Healthy
23-06-2021 23:30,Dry,,29.8,34.7,12.6,Healthy
24-06-2021 00:00,Dry,,29.6,33.7,11.9,Healthy
24-06-2021 00:30,Dry,,29.5,33.3,11.7,Healthy
24-06-2021 01:00,Dry,,29.4,32.9,11.4,Healthy
24-06-2021 01:30,Dry,,29.4,32.7,11.3,Healthy
24-06-2021 02:00,Dry,,29.4,32.6,11.3,Healthy
24-06-2021 02:30,Dry,,29.2,32.6,11.1,Healthy
24-06-2021 03:00,Dry,,29.2,32.3,10.9,Healthy
24-06-2021 03:30,Dry,,29.1,32.2,10.8,Healthy
24-06-2021 04:00,Dry,,29.1,32.4,10.9,Healthy
24-06-2021 04:30,Dry,,29.1,32.7,11,Healthy
24-06-2021 05:00,Dry,,29,32.8,11,Healthy
24-06-2021 05:30,Dry,,29,33.2,11.2,Healthy
24-06-2021 06:00,Dry,,29,33.3,11.2,Healthy
24-06-2021 06:30,Dry,,28.9,33.4,11.2,Healthy
24-06-2021 07:00,Dry,,28.9,33.6,11.3,Healthy
24-06-2021 07:30,Dry,,28.8,33.7,11.2,Healthy
24-06-2021 08:00,Dry,,28.8,33.6,11.2,Healthy
24-06-2021 08:30,Dry,,28.7,33.4,11,Healthy
24-06-2021 09:00,Dry,,28.7,34.2,11.4,Healthy
24-06-2021 09:30,Dry,,28.9,35.2,12,Healthy
24-06-2021 10:00,Dry,,29,36.8,12.8,Healthy
24-06-2021 10:30,Dry,,29.2,38.3,13.5,Healthy
24-06-2021 11:00,Dry,,29.4,39.5,14.2,Healthy
24-06-2021 11:30,Dry,,29.4,44.7,16.1,Healthy
24-06-2021 12:00,Dry,,29.5,44.2,16,Healthy
24-06-2021 12:30,Dry,,29.6,44,16.1,Healthy
24-06-2021 13:00,Dry,,29.6,44.2,16.1,Healthy
24-06-2021 13:30,Dry,,29.7,44.3,16.3,Healthy
24-06-2021 14:00,Dry,,29.7,44.4,16.3,Healthy
24-06-2021 14:30,Dry,,29.8,44.5,16.4,Healthy
24-06-2021 15:00,Dry,,29.9,44.7,16.6,Healthy
24-06-2021 15:30,Dry,,30,44.9,16.7,Healthy
24-06-2021 16:00,Dry,,30,45,16.8,Healthy
24-06-2021 16:30,Dry,,30,45.3,16.9,Healthy
24-06-2021 17:00,Dry,,30.1,45.3,17,Healthy
24-06-2021 17:30,Dry,,30.2,47.1,17.7,Healthy
24-06-2021 18:00,Dry,,30.2,47.1,17.7,Healthy
24-06-2021 18:30,Dry,,30.3,46.9,17.7,Healthy
24-06-2021 19:00,Dry,,30.3,46.6,17.6,Healthy
24-06-2021 19:30,Dry,,30.5,46.8,17.8,Healthy
24-06-2021 20:00,Dry,,30.5,46.9,17.9,Healthy
24-06-2021 20:30,Dry,,30.6,47,18,Healthy
24-06-2021 21:00,Dry,,30.7,47.3,18.2,Healthy
24-06-2021 21:30,Dry,,30.7,47.3,18.2,Healthy
24-06-2021 22:00,Dry,,30.6,43.8,16.9,Healthy
24-06-2021 22:30,Dry,,30.2,41.3,15.6,Healthy
24-06-2021 23:00,Dry,,30,39.8,14.8,Healthy
24-06-2021 23:30,Dry,,29.9,38.4,14.2,Healthy
25-06-2021 00:00,Dry,,29.7,37.6,13.7,Healthy
25-06-2021 00:30,Dry,,29.6,36.6,13.2,Healthy
25-06-2021 01:00,Dry,,29.5,36.1,12.9,Healthy
25-06-2021 01:30,Dry,,29.4,35.6,12.6,Healthy
25-06-2021 02:00,Dry,,29.4,35.2,12.4,Healthy
25-06-2021 02:30,Dry,,29.4,35.1,12.4,Healthy
25-06-2021 03:00,Dry,,29.4,35.8,12.7,Healthy
25-06-2021 03:30,Dry,,29.4,36.8,13.1,Healthy
25-06-2021 04:00,Dry,,29.5,37.2,13.4,Healthy
25-06-2021 04:30,Dry,,29.5,36.2,12.9,Healthy
25-06-2021 05:00,Dry,,29.4,35.4,12.5,Healthy
25-06-2021 05:30,Dry,,29.2,35.2,12.3,Healthy
25-06-2021 06:00,Dry,,29.1,35.3,12.2,Healthy
25-06-2021 06:30,Dry,,29,35.7,12.3,Healthy
25-06-2021 07:00,Dry,,28.9,35.9,12.3,Healthy
25-06-2021 07:30,Dry,,28.8,36.1,12.3,Healthy
25-06-2021 08:00,Dry,,28.8,36.3,12.4,Healthy
25-06-2021 08:30,Dry,,28.8,36.8,12.6,Healthy
25-06-2021 09:00,Dry,,28.9,37.6,13,Healthy
25-06-2021 09:30,Dry,,28.9,37.3,12.9,Healthy
25-06-2021 10:00,Dry,,28.7,36.9,12.5,Healthy
25-06-2021 10:30,Dry,,28.7,37.8,12.9,Healthy
25-06-2021 11:00,Dry,,28.8,38.5,13.3,Healthy
25-06-2021 11:30,Dry,,28.9,39.3,13.7,Healthy
25-06-2021 12:00,Dry,,29,39.8,14,Healthy
25-06-2021 12:30,Dry,,29.1,40.9,14.5,Healthy
25-06-2021 13:00,Dry,,29.1,41,14.5,Healthy
25-06-2021 13:30,Dry,,29,39.8,14,Healthy
25-06-2021 14:00,Dry,,28.8,40.2,13.9,Healthy
25-06-2021 14:30,Dry,,28.9,41.3,14.4,Healthy
25-06-2021 15:00,Dry,,29,42.9,15.1,Healthy
25-06-2021 15:30,Dry,,29,40.9,14.4,Healthy
25-06-2021 16:00,Dry,,28.8,39.2,13.5,Healthy
25-06-2021 16:30,Dry,,28.6,36.8,12.4,Healthy
25-06-2021 17:00,Dry,,28.4,36.6,12.1,Healthy
25-06-2021 17:30,Dry,,28.5,37.7,12.7,Healthy
25-06-2021 18:00,Dry,,28.7,38.5,13.2,Healthy
25-06-2021 18:30,Dry,,28.9,39.4,13.7,Healthy
25-06-2021 19:00,Dry,,29.1,39.9,14.1,Healthy
25-06-2021 19:30,Dry,,29.4,40.3,14.5,Healthy
25-06-2021 20:00,Dry,,29.5,40.7,14.7,Healthy
25-06-2021 20:30,Dry,,29.6,41.2,15,Healthy
25-06-2021 21:00,Dry,,29.8,41.7,15.4,Healthy
25-06-2021 21:30,Dry,,29.9,42.8,15.9,Healthy
25-06-2021 22:00,Dry,,29.8,39,14.4,Healthy
25-06-2021 22:30,Dry,,29.4,34.9,12.3,Healthy
25-06-2021 23:00,Dry,,29,32.3,10.8,Healthy
25-06-2021 23:30,Dry,,28.7,33.2,10.9,Healthy
26-06-2021 00:00,Dry,,28.6,33.7,11.1,Healthy
26-06-2021 00:30,Dry,,28.5,33.8,11,Healthy
26-06-2021 01:00,Dry,,28.4,34.7,11.3,Healthy
26-06-2021 01:30,Dry,,28.3,35.1,11.4,Healthy
26-06-2021 02:00,Dry,,28.2,35.4,11.5,Healthy
26-06-2021 02:30,Dry,,28.1,35.8,11.5,Healthy
26-06-2021 03:00,Dry,,28.1,36.4,11.8,Healthy
26-06-2021 03:30,Dry,,28.1,37.4,12.2,Healthy
26-06-2021 04:00,Dry,,28.1,37.9,12.4,Healthy
26-06-2021 04:30,Dry,,28,38.2,12.4,Healthy
26-06-2021 05:00,Dry,,28,38.9,12.7,Healthy
26-06-2021 05:30,Dry,,28,39.9,13.1,Healthy
26-06-2021 06:00,Dry,,28,40.4,13.3,Healthy
26-06-2021 06:30,Dry,,27.9,40.7,13.3,Healthy
26-06-2021 07:00,Dry,,27.9,41.2,13.5,Healthy
26-06-2021 07:30,Dry,,27.8,40.9,13.3,Healthy
26-06-2021 08:00,Dry,,27.7,41.2,13.3,Healthy
26-06-2021 08:30,Dry,,27.7,41.4,13.4,Healthy
26-06-2021 09:00,Dry,,27.6,41.8,13.5,Healthy
26-06-2021 09:30,Dry,,27.7,42.3,13.7,Healthy
26-06-2021 10:00,Dry,,27.9,42.5,14,Healthy
26-06-2021 10:30,Dry,,27.9,42.7,14.1,Healthy
26-06-2021 11:00,Dry,,28,43.5,14.4,Healthy
26-06-2021 11:30,Dry,,28.1,44.2,14.8,Healthy
26-06-2021 12:00,Dry,,28.1,44.3,14.8,Healthy
26-06-2021 12:30,Dry,,28.2,45,15.1,Healthy
26-06-2021 13:00,Dry,,28.3,46.1,15.6,Healthy
26-06-2021 13:30,Dry,,28.4,46.9,16,Healthy
26-06-2021 14:00,Dry,,28.5,47.6,16.3,Healthy
26-06-2021 14:30,Dry,,28.5,48.1,16.5,Healthy
26-06-2021 15:00,Dry,,28.6,48.6,16.7,Healthy
26-06-2021 15:30,Dry,,28.7,49.1,17,Healthy
26-06-2021 16:00,Dry,,28.7,49.4,17.1,Healthy
26-06-2021 16:30,Dry,,28.7,49.9,17.2,Healthy
26-06-2021 17:00,Dry,,28.8,49.9,17.3,Healthy
26-06-2021 17:30,Dry,,28.8,49.8,17.3,Healthy
26-06-2021 18:00,Dry,,28.8,46.8,16.3,Healthy
26-06-2021 18:30,Dry,,28.7,46.5,16.1,Healthy
26-06-2021 19:00,Dry,,28.8,47,16.4,Healthy
26-06-2021 19:30,Dry,,29,47.1,16.6,Healthy
26-06-2021 20:00,Dry,,29,46.9,16.5,Healthy
26-06-2021 20:30,Dry,,29.1,47.6,16.8,Healthy
26-06-2021 21:00,Dry,,29.2,47.6,16.9,Healthy
26-06-2021 21:30,Dry,,29.4,47.8,17.2,Healthy
26-06-2021 22:00,Dry,,29.4,47.9,17.2,Healthy
26-06-2021 22:30,Dry,,29.5,47.4,17.1,Healthy
26-06-2021 23:00,Dry,,29.4,41,14.8,Healthy
26-06-2021 23:30,Dry,,28.8,37.2,12.7,Healthy
27-06-2021 00:00,Dry,,28.5,34.8,11.5,Healthy
27-06-2021 00:30,Dry,,28.2,34.6,11.1,Healthy
27-06-2021 01:00,Dry,,28.1,33.2,10.4,Healthy
27-06-2021 01:30,Dry,,27.9,34.7,10.9,Healthy
27-06-2021 02:00,Dry,,27.8,35.8,11.3,Healthy
27-06-2021 02:30,Dry,,27.8,36.7,11.6,Healthy
27-06-2021 03:00,Dry,,27.7,35.6,11.1,Healthy
27-06-2021 03:30,Dry,,27.6,36.2,11.3,Healthy
27-06-2021 04:00,Dry,,27.5,37.2,11.6,Healthy
27-06-2021 04:30,Dry,,27.6,38.5,12.2,Healthy
27-06-2021 05:00,Dry,,27.7,36.4,11.4,Healthy
27-06-2021 05:30,Dry,,27.6,37.2,11.7,Healthy
27-06-2021 06:00,Dry,,27.5,38.3,12,Healthy
27-06-2021 06:30,Dry,,27.6,39.3,12.5,Healthy
27-06-2021 07:00,Dry,,27.7,40.5,13.1,Healthy
27-06-2021 07:30,Dry,,27.9,41.8,13.7,Healthy
27-06-2021 08:00,Dry,,28.1,42.7,14.2,Healthy
27-06-2021 08:30,Dry,,28.1,44.2,14.8,Healthy
27-06-2021 09:00,Dry,,28.1,42.9,14.3,Healthy
27-06-2021 09:30,Dry,,28,38.2,12.4,Healthy
27-06-2021 10:00,Dry,,27.7,37.8,12,Healthy
27-06-2021 10:30,Dry,,27.7,39.7,12.8,Healthy
27-06-2021 11:00,Dry,,27.8,41.7,13.6,Healthy
27-06-2021 11:30,Dry,,28,43.8,14.5,Healthy
27-06-2021 12:00,Dry,,28.1,45.2,15.1,Healthy
27-06-2021 12:30,Dry,,28.1,45.2,15.1,Healthy
27-06-2021 13:00,Dry,,28.2,45.5,15.3,Healthy
27-06-2021 13:30,Dry,,28.2,45.7,15.4,Healthy
27-06-2021 14:00,Dry,,28.2,46.5,15.7,Healthy
27-06-2021 14:30,Dry,,28.1,43.7,14.6,Healthy
27-06-2021 15:00,Dry,,28.1,43.3,14.5,Healthy
27-06-2021 15:30,Dry,,28.1,44.7,14.9,Healthy
27-06-2021 16:00,Dry,,28.2,46.1,15.5,Healthy
27-06-2021 16:30,Dry,,28.3,46,15.6,Healthy
27-06-2021 17:00,Dry,,28.4,46.1,15.7,Healthy
27-06-2021 17:30,Dry,,28.5,47,16.1,Healthy
27-06-2021 18:00,Dry,,28.7,48.4,16.7,Healthy
27-06-2021 18:30,Dry,,28.7,48.1,16.6,Healthy
27-06-2021 19:00,Dry,,28.8,48.9,17,Healthy
27-06-2021 19:30,Dry,,28.8,46.8,16.3,Healthy
27-06-2021 20:00,Dry,,28.8,46.5,16.2,Healthy
27-06-2021 20:30,Dry,,28.8,47.1,16.4,Healthy
27-06-2021 21:00,Dry,,29,47.8,16.8,Healthy
27-06-2021 21:30,Dry,,28.9,42.7,15,Healthy
27-06-2021 22:00,Dry,,28.7,38.4,13.1,Healthy
27-06-2021 22:30,Dry,,28.4,36.4,12.1,Healthy
27-06-2021 23:00,Dry,,28.1,35.3,11.3,Healthy
27-06-2021 23:30,Dry,,28,34.9,11.1,Healthy
28-06-2021 00:00,Dry,,27.9,35.2,11.1,Healthy
28-06-2021 00:30,Dry,,28,36.9,11.9,Healthy
28-06-2021 01:00,Dry,,28,35.9,11.5,Healthy
28-06-2021 01:30,Dry,,28,33.9,10.6,Healthy
28-06-2021 02:00,Dry,,27.8,32.2,9.7,Healthy
28-06-2021 02:30,Dry,,27.6,32.8,9.8,Healthy
28-06-2021 03:00,Dry,,27.8,34.8,10.8,Healthy
